trade_date,ic,rank_ic,abs_ic,p_value,n_samples,significant,cum_ic,cum_rank_ic
2023-12-14,-0.009385324226639409,-0.009385324226639409,0.009385324226639409,0.5127234325950303,4867,False,96.42661079367271,96.42661079367271
2023-12-15,0.12372617918158658,0.12372617918158658,0.12372617918158658,4.535582760656572e-18,4869,True,96.5503369728543,96.5503369728543
2023-12-18,0.0068811607939181715,0.0068811607939181715,0.0068811607939181715,0.6311305610918552,4871,False,96.55721813364822,96.55721813364822
2023-12-19,0.04045101031880289,0.04045101031880289,0.04045101031880289,0.004748609733462356,4871,True,96.59766914396702,96.59766914396702
2023-12-20,-0.10462341612311829,-0.10462341612311829,0.10462341612311829,2.435524243931386e-13,4874,True,96.4930457278439,96.4930457278439
2023-12-21,-0.08690473646809042,-0.08690473646809042,0.08690473646809042,1.2236456640903861e-09,4874,True,96.40614099137582,96.40614099137582
2023-12-22,-0.030792510460420492,-0.030792510460420492,0.030792510460420492,0.03152598551273015,4877,True,96.3753484809154,96.3753484809154
2023-12-25,0.2420362239468929,0.2420362239468929,0.2420362239468929,5.192564331076511e-66,4881,True,96.6173847048623,96.6173847048623
2023-12-26,-0.06598493810778201,-0.06598493810778201,0.06598493810778201,3.926258321122115e-06,4884,True,96.55139976675451,96.55139976675451
2023-12-27,0.1909515810521811,0.1909515810521811,0.1909515810521811,2.3186578162660734e-41,4888,True,96.74235134780669,96.74235134780669
2023-12-28,0.063978335520703,0.063978335520703,0.063978335520703,7.557360563495714e-06,4890,True,96.80632968332739,96.80632968332739
2023-12-29,0.032618334876496936,0.032618334876496936,0.032618334876496936,0.022563671533385947,4889,True,96.8389480182039,96.8389480182039
2024-01-02,0.15051402810469872,0.15051402810469872,0.15051402810469872,3.4963498622176504e-26,4892,True,96.98946204630859,96.98946204630859
2024-01-03,0.315038927052995,0.315038927052995,0.315038927052995,3.3160008850181224e-113,4894,True,97.30450097336158,97.30450097336158
2024-01-04,0.13160083974166423,0.13160083974166423,0.13160083974166423,2.3060252114905237e-20,4897,True,97.43610181310325,97.43610181310325
2024-01-05,0.14398986054984123,0.14398986054984123,0.14398986054984123,4.172801541820842e-24,4898,True,97.58009167365309,97.58009167365309
2024-01-08,-0.07973450312613241,-0.07973450312613241,0.07973450312613241,2.2927652327333255e-08,4899,True,97.50035717052695,97.50035717052695
