trade_date,portfolio_return_long,portfolio_return_short,portfolio_return,cum_return,cum_return_long,cum_return_short
2011-01-05,-0.008356561976677349,0.006935996482948492,-0.0014205654937288568,0.06667709870563576,0.036818650673137165,0.011659617222613772
2011-01-06,-0.02411813021785532,0.023548154200552042,-0.0005699760173032767,0.06606911834116702,0.011812523443901268,0.03548233388744326
2011-01-07,-0.009931408790845182,0.006157217029531079,-0.0037741917613141026,0.0620455690577324,0.0017637996538832912,0.04185802334743349
2011-01-10,0.005569191738318164,-0.008533381450351017,-0.0029641897120328527,0.05889746450822142,0.007342814330661973,0.03296745141710122
2011-01-11,-0.0005499757989710498,0.0005812521687053823,3.1276369734332564e-05,0.05893058297683207,0.00678880016151262,0.03356786598843953
2011-01-12,-0.02461261859176811,0.01745048772365415,-0.007162130868113958,0.05134638356130372,-0.017990908579326503,0.051604129345434124
2011-01-13,-0.04022728308524381,0.041796997185258554,0.0015697141000147463,0.052996696803579546,-0.05749446629218902,0.09555802417969139
2011-01-14,0.0038568935668139457,-0.006530701432189519,-0.0026738078653755736,0.05018118595345178,-0.05385932276254479,0.08840326182213443
2011-01-17,0.02500182960038279,-0.02509731269541697,-9.548309503418229e-05,0.050080911403470374,-0.030204074772263056,0.06108726482147264
2011-01-18,-0.03471378818743258,0.033039495044021906,-0.0016742931434106725,0.04832276813348102,-0.06386936510565389,0.09614505224881631
2011-01-19,0.008592848094433347,-0.010183848712365523,-0.0015910006179321763,0.04665488596158829,-0.05582533676346135,0.08498207686990633
2011-01-20,-0.019158708790164965,0.020712071532417872,0.0015533627422529075,0.04828072066543787,-0.07391450418346235,0.10745430325742711
2011-01-21,-0.016460516155705096,0.02042372329062197,0.003963207134916873,0.05243527429697492,-0.08915834944891465,0.13007264350416525
2011-01-24,0.01693485795366537,-0.019060422663053557,-0.002125564709388187,0.05019825501901409,-0.07373337547854986,0.10853298127902167
2011-01-25,0.016286212788865675,-0.016799934137151362,-0.0005137213482856867,0.04965874575547846,-0.05864800013236915,0.08990970020467404
2011-01-26,0.010570578878163796,-0.01400650359233198,-0.0034359247141681846,0.046052197329494504,-0.0486973645656511,0.07464387607343981
2011-01-27,0.01255408779837294,-0.017169085354725503,-0.004614997556352564,0.04122466899500177,-0.036754627757584646,0.05619322363920176
2011-01-28,0.0013902966300007454,-0.0005752240143624895,0.0008150726156382559,0.04207334270942642,-0.035415430962692174,0.05558567593315766
2011-01-31,-0.006288812523141297,-0.00038984516152120287,-0.0066786576846625,0.03511369157115829,-0.041481522480082855,0.05517416096482397
2011-02-01,0.02799437842184556,-0.026011600030694273,0.001982778391151286,0.037166092631190306,-0.014648393496059064,0.027727392727083577
2011-02-09,0.010919510626539668,-0.009149802201754327,0.0017697084247853406,0.03900157420322148,-0.0038888361579614283,0.018323890366306106
2011-02-10,0.0175287247639525,-0.016258092497246905,0.0012706322667055958,0.04032176312856195,0.013571722267325947,0.001767886364574478
2011-02-11,-0.00010610641404308499,-0.0040235563310918945,-0.00412966274513498,0.03602558510041676,0.013464175806500611,-0.002262783156892212
2011-02-14,0.01859971298642448,-0.016963907868032188,0.001635805118392293,0.037720321055309425,0.03231431859852463,-0.019188305379925552
2011-02-15,0.0046127359223218966,-0.004046233172015878,0.0005665027503060187,0.03830819247123585,0.03707611193905125,-0.023156898194198416
2011-02-16,-0.009337152594689532,0.009899576174536122,0.0005624235798465903,0.03889216148182939,0.027392774029568967,-0.01348656549730165
2011-02-17,0.02007294695686605,-0.01934177349624122,0.0007311734606248281,0.039651771858756124,0.04801557468653206,-0.03256748489845185
2011-02-18,-0.025112706069874424,0.029904210751300293,0.004791504681425869,0.04463326819067026,0.021697067602778786,-0.0036371790791945857
2011-02-21,0.012103051041964564,-0.011996307744901586,0.0001067432970629778,0.04474477578993863,0.034062719361400706,-0.015589854104538836
2011-02-22,0.003933136805150803,-0.005239417401541177,-0.0013062805963903737,0.043380045961143976,0.03812982950175536,-0.020747589753197238
2011-02-23,-0.0003227456662814706,-0.001942730043078887,-0.0022654757093603576,0.04101629381138783,0.03779477759824612,-0.02265001283034107
2011-02-24,0.010267202655315121,-0.015170548566866292,-0.004903345911551171,0.03591183082326954,0.048450026894475196,-0.03747694827752457
2011-02-25,0.0018999577161307223,-0.00400846121503835,-0.0021085034989076273,0.03372760710341871,0.05044203761305077,-0.04133518459893448
2011-02-28,-0.0062040523276065615,0.00046547788026310216,-0.005738574447343459,0.02779548427178158,0.04392504024458166,-0.04088894733277881
2011-03-01,-0.018201151131070632,0.015585286223722133,-0.002615864907348499,0.025106910132543625,0.024924402817581015,-0.025940927056624652
2011-03-02,0.011269168078415681,-0.011568895786145512,-0.00029972770772983097,0.02479965718819166,0.03647444818060208,-0.03720971496105607
2011-03-03,0.0112231334356649,-0.011799476667740682,-0.0005763432320757822,0.024209020841537754,0.04810693921519027,-0.048570136465300506
2011-03-04,0.004515161613883978,-0.006195356430877985,-0.0016801948169940075,0.02248815015320127,0.05283931143437992,-0.05446458358887962
2011-03-07,0.004508865065031892,-0.0007484234180012909,0.003760441647030601,0.02633315717663276,0.05758642182479856,-0.05517224443707136
2011-03-08,-0.0040771316587478595,0.004446404739282883,0.0003692730805350238,0.026712154383238484,0.05327450274251477,-0.05097115782693029
2011-03-09,0.000388813576827435,-0.0021200101740324966,-0.0017311965972050616,0.024934713795261132,0.05368403016930734,-0.052983108627787545
2011-03-10,0.009106560937955279,-0.009376710510847364,-0.00027014957289208524,0.0246578281200871,0.06327946799939443,-0.06186301186706733
2011-03-11,-0.012422710119829025,0.010934710326037395,-0.00148799979379163,0.02313313748313739,0.050070655392072005,-0.05160475565569256
2011-03-14,0.009094227635875831,-0.011376126354179677,-0.002281898718303846,0.02079845128806035,0.05962023696596086,-0.06239381978905656
2011-03-15,-0.018573693782006892,0.021215049788115788,0.0026413560061088956,0.023494743408396745,0.039939175159337426,-0.04250245799423624
2011-03-16,0.004918769605997087,-0.005753157820240215,-0.0008343882142431286,0.022640751457156938,0.0450543963661969,-0.04801109246588753
2011-03-17,-0.0045868294166608575,0.007461749214961373,0.002874919798300515,0.025580761600070057,0.040260910118933735,-0.04090758998244293
2011-03-18,-0.0004411718504526192,-0.001725477379464069,-0.002166649229916688,0.023358687832731873,0.039801976288262875,-0.04256248224074388
2011-03-21,0.009781929719538934,-0.014492469445995918,-0.0047105397264569845,0.01853811607928102,0.049973246142552386,-0.056438116213320066
2011-03-22,0.0005094117426409511,-0.003387205132426927,-0.002877793389785976,0.015606973821582937,0.050508114843596186,-0.05963415386884474
2011-03-23,0.004150769865155423,-0.008687842575183033,-0.004537072710027609,0.010999091136543404,0.05486853226979038,-0.067803904303111
2011-03-24,-0.006261158866929715,0.0018124669089412111,-0.004448691957988504,0.006501467610270595,0.048263832805524265,-0.06611432972701625
2011-03-25,-0.02066416634891926,0.019826817776522773,-0.000837348572396486,0.005658675043252126,0.02660233458687533,-0.04759834871840796
2011-03-28,-0.009249287026228105,0.009193883210752693,-5.54038154754119e-05,0.005602957715588719,0.017106994932485575,-0.03884207916679694
2011-03-29,-0.010589552203479017,0.013357609081433294,0.0027680568779542766,0.008386523899184484,0.0063362873131243,-0.026003307394783737
2011-03-30,0.011294816504103578,-0.013873202843762774,-0.002578386339659197,0.005786513860866371,0.017702671019746985,-0.03951576108044996
2011-03-31,-0.000931972887813785,-0.001622904894304814,-0.0025548777821185987,0.0032168522430486846,0.016754199722500918,-0.04107453565269514
2011-04-01,0.007733041392350113,-0.006281879564797209,0.001451161827552904,0.004672682243781701,0.02461680203480099,-0.04709838993134219
2011-04-06,0.0127962272867385,-0.012027475226812879,0.000768752059925621,0.005445026437807643,0.03772803151544957,-0.05855939044003311
2011-04-07,-0.008347956825876298,0.007439357715265344,-0.0009085991106109539,0.004531479981018105,0.029065122711356972,-0.05155567697783903
2011-04-08,0.0020615994638485905,0.00023709436793501056,0.0022986938317836013,0.006840590297882754,0.031186642816604104,-0.051330806170550525
2011-04-11,0.010178028508239729,-0.008092424291693035,0.0020856042165466934,0.008940461278398315,0.04168208986450761,-0.05900783979947677
2011-04-12,-0.003139237820159154,0.0013169810556314075,-0.0018222567645277466,0.007101912697828006,0.03841200205142248,-0.05776857095099497
2011-04-13,-0.0017879782874767268,-0.001479247493547972,-0.003267225781024699,0.0038114833645424007,0.03655534393829929,-0.05916236443075784
2011-04-14,0.0004126062141682695,-0.007188610257596805,-0.0067760040434285355,-0.00299034730557568,0.036983033114537545,-0.065925679508544
2011-04-15,-0.010354898827017308,0.010336914472628618,-1.798435438869067e-05,-0.003008277880498733,0.026245178721302942,-0.05627023314654511
2011-04-18,0.006398657247987074,-0.0035265240161298137,0.00287213323185726,-0.00014478482351265587,0.0328117698723398,-0.05959831883409039
2011-04-19,0.006761110584084374,-0.005992368383724654,0.0007687422003597195,0.000623846074643275,0.03979472446099064,-0.06523355213631044
2011-04-20,-0.006142907930864367,0.011298332373368912,0.005155424442504545,0.005782486708449275,0.03340736120162835,-0.054672250116873045
2011-04-21,-0.02437187112282979,0.02601802508844832,0.001646153965618527,0.007438159537493938,0.008221290177038654,-0.030076689003607493
2011-04-22,-0.017051994365507608,0.017197169573856533,0.00014517520834892578,0.007584414582203491,-0.00897089358224501,-0.013396753350766066
2011-04-25,-0.013277279053066315,0.013132739601946771,-0.00014453945111954358,0.00743877888396316,-0.022129063577864483,-0.000439949822086505
2011-04-26,-0.029275424130916335,0.03240174375685959,0.003126319625943258,0.010588354510324471,-0.05075664998691887,0.031947538793371866
2011-04-27,0.01580077060561063,-0.01850936853996439,-0.002708597934353761,0.007851076980815774,-0.03575787356446081,0.012846841483936
2011-04-28,0.012776400725103707,-0.019407398307803355,-0.0066309975826996485,0.001168018925634673,-0.02343832976109428,-0.0068098805935432605
2011-04-29,-0.018891325228053715,0.01959259356575013,0.0007012683376964139,0.0018701063580213173,-0.04188687387882872,0.012649289749506298
2011-05-03,0.003997498944145837,-0.0051326557121191985,-0.0011351567679733611,0.0007328267261588195,-0.0380568176687871,0.007451709588100153
2011-05-04,0.004942830000842832,-0.005729056372881675,-0.0007862263720388426,-5.3975813578244214e-05,-0.03330209604805423,0.0016799619509137997
2011-05-05,0.006534571613505754,-0.010183079762537597,-0.0036485081490318424,-0.0037022870314143974,-0.0269851393660544,-0.008520224998167958
2011-05-06,0.006091455997622122,-0.00737602854777582,-0.001284572550153698,-0.004982103725274745,-0.021058062157470303,-0.015833408123123838
2011-05-09,0.000597771985856163,-0.003995184334820608,-0.003397412348964445,-0.008362589813519117,-0.020472878091248314,-0.019765335073844148
2011-05-10,-0.013687722339967852,0.014109136469861078,0.00042141412989322655,-0.007944699797135746,-0.03388037336040317,-0.005935070413912391
2011-05-11,0.004436351628452498,-0.008858929475522978,-0.00442257784707048,-0.012332141590881807,-0.02959432698148068,-0.014741421519206321
2011-05-12,-0.002066427284910963,0.001343029361075324,-0.0007233979238356388,-0.013046618469094162,-0.03159959974163851,-0.013418190320055423
2011-05-13,-0.002637592199635424,0.016058377743336513,0.013420785543701089,0.0001990712060628841,-0.03415384508348385,0.002424713054489658
2011-05-16,0.0052848825887624054,-0.00540531416452228,-0.00012043157575987451,7.86156558438833e-05,-0.029049461555942457,-0.002993707445850924
2011-05-17,-0.004154241109164911,0.0013647055138988177,-0.0027895355952660935,-0.0027111392405925194,-0.033083024197712585,-0.0016330874610105406
2011-05-18,-0.006400230354266536,0.009141418523789257,0.002741188169522721,2.2617186117956933e-05,-0.03927151557629793,0.007493402326811616
2011-05-19,-0.03774049569176571,0.03734352145963431,-0.0003969742321314057,-0.00037436602445350964,-0.07552988480364731,0.04511675381704294
2011-05-20,0.002681207234566224,-0.003490357632957219,-0.0008091503983909949,-0.001183213504426739,-0.0730511888426425,0.041468922578026035
2011-05-23,-0.015791084583615205,0.010997066528705121,-0.004794018054910084,-0.005971559212433752,-0.08768871592430993,0.05292202560719539
2011-05-24,-0.010627427148406216,0.010671120065646628,4.3692917240411785e-05,-0.005928127210035772,-0.09738423763249326,0.06415788296221359
2011-05-25,-0.02716307240070066,0.03987878645432993,0.012715714053629267,0.0067122064731173214,-0.1219020549356955,0.10659520793055566
2011-05-26,-0.007777076910058828,0.018270592296270587,0.010493515386211759,0.017276156501230266,-0.12873109018902518,0.12681335781166148
2011-05-27,0.017810353227941802,-0.026215502709201872,-0.00840514948126007,0.008725798342115842,-0.11321348314876789,0.09727337917718493
2011-05-30,0.008838532760276782,-0.014036566871321782,-0.005198034111045,0.0034824072336423484,-0.10537559146820663,0.08187142801424319
2011-05-31,-0.014743652200809103,0.015755000499736355,0.0010113482989272515,0.004497277459201587,-0.11856562259795389,0.0989163129032582
2011-06-01,0.018767054292735428,-0.01592001763756173,0.0028470366551736973,0.007357118028149978,-0.10202369578176629,0.08142154581963412
2011-06-02,0.007256301830236815,-0.010891043779489643,-0.0036347419492528277,0.003695634853374541,-0.09550770868195835,0.06964373642002908
2011-06-03,0.004076856046068408,-0.005100268949596597,-0.0010234129035281894,0.0026684397894507494,-0.09182022381547605,0.06418826568403557
2011-06-07,-0.02265291391715169,0.022546647918678536,-0.00010626599847315607,0.0025618902265589494,-0.11239314210668216,0.08818214382960265
2011-06-08,-0.0002800654312388633,-0.0008890420698780277,-0.001169107501116891,0.0013897876003612364,-0.1126417301041086,0.08721470412404808
2011-06-09,-0.0013400166504584665,0.00011277139975615332,-0.0012272452507023131,0.00016083673942701715,-0.11383080496069109,0.08733731084806773
2011-06-10,0.014857129493295304,-0.013757706820766664,0.0010994226725286396,0.0012604362395136626,-0.10066487447702277,0.07237804291013905
2011-06-13,-0.008299748174635059,0.01007050576907568,0.0017707575944406213,0.0030334257609976323,-0.10812912954346732,0.08317743217789575
2011-06-14,-0.02356093059919532,0.024448008772367143,0.0008870781731718236,0.003923194819951847,-0.1291424372257376,0.10965896354181104
2011-06-15,-0.01330339483539189,0.01543847613519261,0.0021350812998007195,0.006066652459647992,-0.1407277992287107,0.12679040696865385
2011-06-16,-0.012122644160451067,0.011252016904256534,-0.0008706272561945332,0.005190743410468102,-0.15114445035562873,0.13946907167541922
2011-06-17,0.013597817556082777,-0.01601382176965479,-0.002416004213572012,0.0027621983389447546,-0.13960186746009629,0.12122181704957491
2011-06-20,0.0012448159223763218,-0.0002528159339492521,0.0009919999884270697,0.003756938428092216,-0.13853083016512768,0.12093835430873323
2011-06-21,0.01910750587344181,-0.019278521089120718,-0.00017101521567890882,0.003585280718777728,-0.12207030294271881,0.09932832060558794
2011-06-22,0.02543645859283752,-0.024321765288186054,0.0011146933046514672,0.004703970511841682,-0.09973888055609892,0.07259071521716298
2011-06-23,0.015080792951478957,-0.012885501922542935,0.0021952910289360222,0.0069095881250427205,-0.08616222901149884,0.05876984549413056
2011-06-24,0.0028695135577156104,-0.0003460042887793744,0.002523509268936236,0.009450533803657013,-0.08353995913809464,0.05840350658675919
2011-06-27,-0.01013765922647244,0.012589640721643596,0.0024519814951711565,0.011925687832834209,-0.09283071872703164,0.07172842647321431
2011-06-28,0.012069289419176841,-0.01464387234962293,-0.002574582930446089,0.009320401230059838,-0.08188183011916161,0.056034172202478194
2011-06-29,0.005260813786898749,-0.003717603889970621,0.001543209896928128,0.010877994462409557,-0.07705178139305024,0.05210825545595621
2011-06-30,0.024427338144083818,-0.023028043753218895,0.0013992943908649226,0.012292510369909637,-0.05450661316765848,0.027880260516193633
2011-07-01,0.00783192243097603,-0.007713583518463055,0.00011833891251297572,0.012412303964731919,-0.04710158230298678,0.019951620279722304
2011-07-04,0.004431841452771488,-0.003462793242169455,0.0009690482106020325,0.013393380296280233,-0.04287848759515678,0.01641973870167779
2011-07-05,0.0002128560311838452,0.0004142487809546039,0.0006271048121384491,0.014028884161653377,-0.042674758508665644,0.016840789339373163
2011-07-06,-0.0009255058114558988,0.002260608737687201,0.0013351029262313025,0.015382717092180753,-0.0435607685831193,0.01913946851259052
2011-07-07,0.009817448136820466,-0.010837190066707157,-0.0010197419298866913,0.014347288760679477,-0.034170976032663614,0.008094860387836578
2011-07-08,-0.01667285313036954,0.014811410828962234,-0.001861442301407305,0.012459139809062547,-0.050274101498319235,0.023026167519606178
2011-07-11,0.020439577360331872,-0.021851410870376224,-0.0014118335100443517,0.011029716067929352,-0.030862105524783412,0.0006716024019888245
2011-07-12,0.012642878286917007,-0.009488589220478592,0.003154289066438415,0.014218796047166693,-0.01860941308169417,-0.008823359377801654
2011-07-13,0.008548029770416384,-0.004093471992326061,0.004454557778090323,0.01873669227378394,-0.010220457128310101,-0.01288071319563644
2011-07-14,-0.0007163098521563577,0.0010305333072895874,0.0003142234551332297,0.01905680323710124,-0.01092944596633183,-0.011863453892316689
2011-07-15,-0.012996487521241402,0.013001481161558456,4.9936403170545984e-06,0.019061892040239226,-0.02378388907945772,0.000983784796949827
2011-07-18,0.002330905512122719,-0.003768763577188152,-0.0014378580650654328,0.017596625679968225,-0.021508421565489932,-0.0027886864325488148
2011-07-19,-0.012841868844016458,0.01400599252302991,0.001164123679013451,0.01878123400760634,-0.0340740820807206,0.011178247769157545
2011-07-20,0.005141306599394444,-0.0033327424232182483,0.0018085641761761955,0.020623765250793236,-0.029107960784396147,0.00780825112538186
2011-07-21,-0.04225132126479153,0.04359875917217035,0.0013474379073788179,0.021998992401263795,-0.07012943224672319,0.05174744035792345
2011-07-22,0.004710458150237608,-0.006828796675046045,-0.002118338524808437,0.019834052563344695,-0.0657493158521838,0.044565270934219026
2011-07-25,0.019599808380996373,-0.016236106058440704,0.0033637023225556693,0.023264470734573273,-0.04743818146307188,0.027605598410367138
2011-07-26,-0.0022153286538726625,0.005488668596264973,0.00327333994239231,0.026613963198259594,-0.049548418954261764,0.03324578498770814
2011-07-27,-0.009545428411982228,0.011310138801679144,0.0017647103896969163,0.02842563952532351,-0.05862088648018915,0.04493193823216912
2011-07-28,0.005326795774812895,-0.004157136695808595,0.0011696590790042996,0.029628546911675047,-0.05360635219579468,0.0405880133271217
2011-07-29,-0.003539606073168805,0.006656626437037954,0.003117020363869149,0.03283792005961961,-0.056956212899170855,0.04751481900669985
2011-08-01,0.008844750796975878,-0.003885007029488189,0.004959743767487689,0.03796053149646039,-0.04861522561162779,0.043445216571365686
2011-08-02,0.002011230182047134,-0.0013834540058702501,0.0006277761761768839,0.038612138389945594,-0.04670177183863777,0.04200165810659384
2011-08-03,-0.024464960481392732,0.026265712616256424,0.0018007521348636923,0.04048242141544667,-0.0700241753175872,0.06937057420408443
2011-08-04,-0.05231947615577523,0.05383996352592995,0.0015204873701547203,0.04206446179607681,-0.11868002330250615,0.12694544691493514
2011-08-05,-0.0023800321646362554,0.002954534500653803,0.0005745023360175477,0.04266313026365953,-0.12077759319438264,0.13027504611820007
2011-08-08,0.015433718744386761,-0.01752336358394209,-0.002089644839555328,0.0404843346341095,-0.10720792185398198,0.11046882553521398
2011-08-09,0.018573473804225544,-0.021525498889495044,-0.0029520250852695003,0.03741279877743975,-0.09062567157791679,0.08656543006433681
2011-08-10,0.012837053803654942,-0.012059036461869701,0.0007780173417852414,0.03821992392547857,-0.07895198439630002,0.07346249792498383
2011-08-11,0.015847750194038314,-0.014224798536463249,0.0016229516575750648,0.039904904671940855,-0.06435544552829786,0.058192710155552385
2011-08-12,-0.006166870326117714,0.008698017271320243,0.002531146945202529,0.04253705679470232,-0.07012544416706301,0.06739688862487059
2011-08-15,-0.00047286467073106577,0.0015065808659701435,0.0010337161952390776,0.04361474423444789,-0.07056514899272814,0.06900500835366907
2011-08-16,-0.01878835821452427,0.02121814967344335,0.002429791458919077,0.046150510426390845,-0.08802770391051573,0.09168731662257779
2011-08-17,-0.007051447133915447,0.007139618381397943,8.817124748249604e-05,0.04624275082194962,-0.09445842834398621,0.0994815474550752
2011-08-18,-0.002155736072440378,0.001955197627617935,-0.00020053844482244287,0.04603293892779292,-0.09641053697509938,0.1016312511682691
2011-08-19,0.022563566096372115,-0.02076018206694949,0.0018033840294226257,0.04791933802410542,-0.07602233640215161,0.07876118582337455
2011-08-22,0.002119696087190683,0.0027387267563828773,0.00485842284357356,0.053010573274184125,-0.07406378456397156,0.08171561794673643
2011-08-23,0.014957573492268934,-0.015976763063636608,-0.0010191895713676739,0.05193735587936321,-0.06021402557243383,0.06443330381656609
2011-08-24,0.004837123587875915,-0.00451483837448232,0.00032228521339359474,0.052276379734579326,-0.055668164667975306,0.059627559489418
2011-08-25,-0.007125245466404686,0.0065272328938438895,-0.0005980125725607967,0.051647105229689405,-0.062396760796456396,0.0665439953509408
2011-08-26,-0.010979349591649814,0.01300725686673403,0.0020279072750842165,0.0537797480452058,-0.07269103453793535,0.08041680705814325
2011-08-29,-0.0059149057112011065,0.006384058553694964,0.00046915284249385725,0.05427413180936358,-0.07817597963379497,0.08731425121679859
2011-08-30,-0.00407725468008866,0.008282415602496363,0.0042051609224077035,0.05870752418995351,-0.08193449093505123,0.09631983973589331
2011-08-31,-0.011916324466706246,0.014014714260608983,0.002098389793902738,0.06092910525344175,-0.09287445742276101,0.11168444902802865
2011-09-01,-0.02624959219724904,0.022751277410781458,-0.003498314786467581,0.05721764127713991,-0.11668613298712172,0.13697669032111714
2011-09-02,-0.004759391470272484,0.0061725888526751906,0.0014131973824027064,0.05871169848042279,-0.12089016947135622,0.14399477996554477
