trade_date,portfolio_return,n_stocks,avg_factor,cum_return
2010-12-14,0.0020345544740601206,308,-1.373816745560559,-0.030053487462183393
2010-12-15,-0.0015508278438381528,303,-1.3680990894011908,-0.031557707520860845
2010-12-16,0.013176044278943977,304,-1.352269435767723,-0.018797468993553723
2010-12-17,-0.014246178180508278,305,-1.298110902085485,-0.03277585508143732
2010-12-20,0.00893678198895707,305,-1.226805608972924,-0.024131983763844844
2010-12-21,0.021170361799553054,305,-1.351821836720694,-0.0034725047915132867
2010-12-22,0.014946860160880433,307,-1.3774790524900702,0.011422452325840382
2010-12-23,0.028289281060896496,306,-1.343983139149695,0.0400348663509873
2010-12-24,0.02188788895484208,307,-1.2619208690370762,0.06279903401484188
2010-12-27,-0.0172118453567952,306,-1.1522814742495653,0.04450630139602718
2010-12-28,-0.00239175370126383,309,-1.2157341466046885,0.0420080995836698
2010-12-29,-0.020738403396522234,307,-1.1612004581903157,0.02039851527206027
2010-12-30,-0.016250327718497874,307,-1.1262932203878417,0.003816704995420528
2010-12-31,-0.0017914192827264302,311,-1.1741757795772068,0.002018448393768857
2011-01-04,0.002667251298821208,313,-1.2392732393477797,0.004691083401689999
2011-01-05,0.006935996482948492,312,-1.3240065080821826,0.011659617222613772
2011-01-06,0.023548154200552042,312,-1.3400442183002332,0.03548233388744326
2011-01-07,0.006157217029531079,310,-1.2734972331265395,0.04185802334743349
2011-01-10,-0.008533381450351017,312,-1.2564211789355206,0.03296745141710122
2011-01-11,0.0005812521687053823,314,-1.2453583349459119,0.03356786598843953
2011-01-12,0.01745048772365415,312,-1.1877826632967914,0.051604129345434124
2011-01-13,0.041796997185258554,314,-1.1857178544867715,0.09555802417969139
2011-01-14,-0.006530701432189519,313,-1.1803795653737985,0.08840326182213443
2011-01-17,-0.02509731269541697,313,-1.163182142913834,0.06108726482147264
2011-01-18,0.033039495044021906,313,-1.1630493054116573,0.09614505224881631
2011-01-19,-0.010183848712365523,316,-1.116376004359558,0.08498207686990633
2011-01-20,0.020712071532417872,314,-1.1791290522970488,0.10745430325742711
2011-01-21,0.02042372329062197,315,-1.1910320107510732,0.13007264350416525
2011-01-24,-0.019060422663053557,315,-1.254922495581346,0.10853298127902167
2011-01-25,-0.016799934137151362,317,-1.218382801895132,0.08990970020467404
2011-01-26,-0.01400650359233198,316,-1.1083012923501685,0.07464387607343981
2011-01-27,-0.017169085354725503,316,-1.1212763048470022,0.05619322363920176
2011-01-28,-0.0005752240143624895,317,-1.221959114040265,0.05558567593315766
2011-01-31,-0.00038984516152120287,316,-1.1874167726073939,0.05517416096482397
2011-02-01,-0.026011600030694273,320,-1.2198128563544213,0.027727392727083577
2011-02-09,-0.009149802201754327,320,-1.1357804555889452,0.018323890366306106
2011-02-10,-0.016258092497246905,319,-1.2057583020961264,0.001767886364574478
2011-02-11,-0.0040235563310918945,317,-1.2579378688183793,-0.002262783156892212
2011-02-14,-0.016963907868032188,317,-1.2731124398566467,-0.019188305379925552
2011-02-15,-0.004046233172015878,317,-1.3515800843489838,-0.023156898194198416
2011-02-16,0.009899576174536122,317,-1.3832021376614583,-0.01348656549730165
2011-02-17,-0.01934177349624122,320,-1.3376275929957604,-0.03256748489845185
2011-02-18,0.029904210751300293,317,-1.3660953384729033,-0.0036371790791945857
2011-02-21,-0.011996307744901586,317,-1.3425700248196164,-0.015589854104538836
2011-02-22,-0.005239417401541177,318,-1.3593594766081165,-0.020747589753197238
2011-02-23,-0.001942730043078887,318,-1.3817763995564996,-0.02265001283034107
2011-02-24,-0.015170548566866292,321,-1.3709949925229863,-0.03747694827752457
2011-02-25,-0.00400846121503835,318,-1.3323099075958644,-0.04133518459893448
2011-02-28,0.00046547788026310216,317,-1.283788433622071,-0.04088894733277881
2011-03-01,0.015585286223722133,321,-1.2986965110414217,-0.025940927056624652
2011-03-02,-0.011568895786145512,322,-1.370706845725712,-0.03720971496105607
2011-03-03,-0.011799476667740682,322,-1.3495307814406594,-0.048570136465300506
2011-03-04,-0.006195356430877985,321,-1.3322167353207024,-0.05446458358887962
2011-03-07,-0.0007484234180012909,320,-1.3040317386047804,-0.05517224443707136
2011-03-08,0.004446404739282883,321,-1.3836348368592806,-0.05097115782693029
2011-03-09,-0.0021200101740324966,322,-1.3360142250743203,-0.052983108627787545
2011-03-10,-0.009376710510847364,321,-1.3398985153417229,-0.06186301186706733
2011-03-11,0.010934710326037395,320,-1.3662501500045037,-0.05160475565569256
2011-03-14,-0.011376126354179677,320,-1.3990369982658144,-0.06239381978905656
2011-03-15,0.021215049788115788,321,-1.3655872334975203,-0.04250245799423624
2011-03-16,-0.005753157820240215,321,-1.391906076470113,-0.04801109246588753
2011-03-17,0.007461749214961373,322,-1.4044144194106,-0.04090758998244293
2011-03-18,-0.001725477379464069,317,-1.3512188237435288,-0.04256248224074388
2011-03-21,-0.014492469445995918,318,-1.3316197035421673,-0.056438116213320066
2011-03-22,-0.003387205132426927,320,-1.314482134140204,-0.05963415386884474
2011-03-23,-0.008687842575183033,323,-1.2574289712060778,-0.067803904303111
2011-03-24,0.0018124669089412111,325,-1.3586323550590977,-0.06611432972701625
2011-03-25,0.019826817776522773,322,-1.3709793633232266,-0.04759834871840796
2011-03-28,0.009193883210752693,321,-1.4011427027916532,-0.03884207916679694
2011-03-29,0.013357609081433294,322,-1.4551657225791699,-0.026003307394783737
2011-03-30,-0.013873202843762774,323,-1.4445038487898845,-0.03951576108044996
2011-03-31,-0.001622904894304814,323,-1.365734241818837,-0.04107453565269514
2011-04-01,-0.006281879564797209,322,-1.3334971419103658,-0.04709838993134219
2011-04-06,-0.012027475226812879,321,-1.308610973378661,-0.05855939044003311
2011-04-07,0.007439357715265344,322,-1.325658312015658,-0.05155567697783903
2011-04-08,0.00023709436793501056,315,-1.3145988419754882,-0.051330806170550525
2011-04-11,-0.008092424291693035,324,-1.3333100221017882,-0.05900783979947677
2011-04-12,0.0013169810556314075,321,-1.3700915534346891,-0.05776857095099497
2011-04-13,-0.001479247493547972,324,-1.3620061642986643,-0.05916236443075784
2011-04-14,-0.007188610257596805,326,-1.3384031342556861,-0.065925679508544
2011-04-15,0.010336914472628618,315,-1.3514091494729883,-0.05627023314654511
2011-04-18,-0.0035265240161298137,319,-1.3781981808279855,-0.05959831883409039
2011-04-19,-0.005992368383724654,320,-1.3697366325532412,-0.06523355213631044
2011-04-20,0.011298332373368912,317,-1.414663986658889,-0.054672250116873045
2011-04-21,0.02601802508844832,318,-1.3920499235967838,-0.030076689003607493
2011-04-22,0.017197169573856533,311,-1.4052433355473808,-0.013396753350766066
2011-04-25,0.013132739601946771,320,-1.3922563853161765,-0.000439949822086505
2011-04-26,0.03240174375685959,319,-1.3576939998478277,0.031947538793371866
2011-04-27,-0.01850936853996439,320,-1.2732242123834872,0.012846841483936
2011-04-28,-0.019407398307803355,318,-1.311805826416172,-0.0068098805935432605
2011-04-29,0.01959259356575013,318,-1.2333165346661261,0.012649289749506298
2011-05-03,-0.0051326557121191985,324,-1.1953751356029807,0.007451709588100153
2011-05-04,-0.005729056372881675,310,-1.2761263531364524,0.0016799619509137997
2011-05-05,-0.010183079762537597,321,-1.3082671207533747,-0.008520224998167958
2011-05-06,-0.00737602854777582,314,-1.2713452927497382,-0.015833408123123838
2011-05-09,-0.003995184334820608,320,-1.2931870926964193,-0.019765335073844148
2011-05-10,0.014109136469861078,313,-1.2767784015813661,-0.005935070413912391
2011-05-11,-0.008858929475522978,320,-1.3051697977008065,-0.014741421519206321
2011-05-12,0.001343029361075324,320,-1.3354943497115452,-0.013418190320055423
2011-05-13,0.016058377743336513,318,-1.3997370099567767,0.002424713054489658
2011-05-16,-0.00540531416452228,323,-1.3513199921545083,-0.002993707445850924
2011-05-17,0.0013647055138988177,326,-1.3431140109151662,-0.0016330874610105406
2011-05-18,0.009141418523789257,315,-1.3688869466391074,0.007493402326811616
2011-05-19,0.03734352145963431,328,-1.3228684961583168,0.04511675381704294
2011-05-20,-0.003490357632957219,317,-1.2925397895469994,0.041468922578026035
2011-05-23,0.010997066528705121,328,-1.2805276508003627,0.05292202560719539
2011-05-24,0.010671120065646628,332,-1.306310942706195,0.06415788296221359
2011-05-25,0.03987878645432993,329,-1.2707674776133566,0.10659520793055566
2011-05-26,0.018270592296270587,329,-1.2793744107004221,0.12681335781166148
2011-05-27,-0.026215502709201872,326,-1.3140796649406816,0.09727337917718493
2011-05-30,-0.014036566871321782,328,-1.330761274650915,0.08187142801424319
2011-05-31,0.015755000499736355,331,-1.2527700811584082,0.0989163129032582
2011-06-01,-0.01592001763756173,333,-1.2181199468581805,0.08142154581963412
2011-06-02,-0.010891043779489643,332,-1.258095361115457,0.06964373642002908
2011-06-03,-0.005100268949596597,330,-1.2632258073904457,0.06418826568403557
2011-06-07,0.022546647918678536,332,-1.216464319902129,0.08818214382960265
2011-06-08,-0.0008890420698780277,330,-1.2233538717773509,0.08721470412404808
2011-06-09,0.00011277139975615332,331,-1.2709814340070698,0.08733731084806773
2011-06-10,-0.013757706820766664,328,-1.299919740893632,0.07237804291013905
2011-06-13,0.01007050576907568,331,-1.2510178363620645,0.08317743217789575
2011-06-14,0.024448008772367143,334,-1.1742375341408546,0.10965896354181104
2011-06-15,0.01543847613519261,332,-1.256185505271314,0.12679040696865385
2011-06-16,0.011252016904256534,331,-1.273928499033051,0.13946907167541922
2011-06-17,-0.01601382176965479,332,-1.2434264264986787,0.12122181704957491
2011-06-20,-0.0002528159339492521,330,-1.173098567636451,0.12093835430873323
2011-06-21,-0.019278521089120718,331,-1.1369520119854164,0.09932832060558794
2011-06-22,-0.024321765288186054,335,-1.2149820493047232,0.07259071521716298
2011-06-23,-0.012885501922542935,334,-1.197753824251614,0.05876984549413056
2011-06-24,-0.0003460042887793744,329,-1.272582718670897,0.05840350658675919
2011-06-27,0.012589640721643596,331,-1.4320176859528737,0.07172842647321431
2011-06-28,-0.01464387234962293,330,-1.4521318005252353,0.056034172202478194
2011-06-29,-0.003717603889970621,327,-1.3416408585655832,0.05210825545595621
2011-06-30,-0.023028043753218895,328,-1.3287239650833402,0.027880260516193633
2011-07-01,-0.007713583518463055,333,-1.347716084171375,0.019951620279722304
2011-07-04,-0.003462793242169455,332,-1.376617803905163,0.01641973870167779
2011-07-05,0.0004142487809546039,334,-1.42419155791531,0.016840789339373163
2011-07-06,0.002260608737687201,335,-1.458410519696673,0.01913946851259052
2011-07-07,-0.010837190066707157,334,-1.4566031001231698,0.008094860387836578
2011-07-08,0.014811410828962234,335,-1.5061575111208574,0.023026167519606178
2011-07-11,-0.021851410870376224,333,-1.377948183105101,0.0006716024019888245
2011-07-12,-0.009488589220478592,335,-1.4010512501091534,-0.008823359377801654
2011-07-13,-0.004093471992326061,334,-1.42792498933001,-0.01288071319563644
2011-07-14,0.0010305333072895874,336,-1.4439317476798972,-0.011863453892316689
2011-07-15,0.013001481161558456,334,-1.5225461066949841,0.000983784796949827
2011-07-18,-0.003768763577188152,333,-1.5093253420132353,-0.0027886864325488148
2011-07-19,0.01400599252302991,337,-1.4856630247390592,0.011178247769157545
2011-07-20,-0.0033327424232182483,339,-1.4054567845843677,0.00780825112538186
2011-07-21,0.04359875917217035,342,-1.4131088662923497,0.05174744035792345
2011-07-22,-0.006828796675046045,346,-1.3641242010716987,0.044565270934219026
2011-07-25,-0.016236106058440704,348,-1.3409040170969855,0.027605598410367138
2011-07-26,0.005488668596264973,351,-1.369751171592559,0.03324578498770814
2011-07-27,0.011310138801679144,348,-1.2888204505308114,0.04493193823216912
2011-07-28,-0.004157136695808595,351,-1.3693663117104393,0.0405880133271217
2011-07-29,0.006656626437037954,348,-1.374912044756009,0.04751481900669985
2011-08-01,-0.003885007029488189,349,-1.3124797843848721,0.043445216571365686
2011-08-02,-0.0013834540058702501,351,-1.284952602896833,0.04200165810659384
2011-08-03,0.026265712616256424,351,-1.339334919470417,0.06937057420408443
2011-08-04,0.05383996352592995,353,-1.401343280035204,0.12694544691493514
2011-08-05,0.002954534500653803,350,-1.3330662629771737,0.13027504611820007
2011-08-08,-0.01752336358394209,350,-1.3546590908236715,0.11046882553521398
2011-08-09,-0.021525498889495044,353,-1.4065010439240144,0.08656543006433681
2011-08-10,-0.012059036461869701,353,-1.3379971284207273,0.07346249792498383
2011-08-11,-0.014224798536463249,354,-1.4113445415502042,0.058192710155552385
2011-08-12,0.008698017271320243,351,-1.4476684091298655,0.06739688862487059
2011-08-15,0.0015065808659701435,353,-1.4492105219390765,0.06900500835366907
2011-08-16,0.02121814967344335,353,-1.454811332281354,0.09168731662257779
2011-08-17,0.007139618381397943,353,-1.4367018907977824,0.0994815474550752
2011-08-18,0.001955197627617935,353,-1.4111623329814569,0.1016312511682691
2011-08-19,-0.02076018206694949,353,-1.3698890484504302,0.07876118582337455
2011-08-22,0.0027387267563828773,354,-1.2938850971367952,0.08171561794673643
2011-08-23,-0.015976763063636608,355,-1.311478977833462,0.06443330381656609
2011-08-24,-0.00451483837448232,356,-1.3543604349018454,0.059627559489418
2011-08-25,0.0065272328938438895,356,-1.4328401105867927,0.0665439953509408
2011-08-26,0.01300725686673403,356,-1.3859264233133137,0.08041680705814325
2011-08-29,0.006384058553694964,357,-1.3672842244277539,0.08731425121679859
2011-08-30,0.008282415602496363,358,-1.3637940611698993,0.09631983973589331
2011-08-31,0.014014714260608983,355,-1.3403914438484594,0.11168444902802865
2011-09-01,0.022751277410781458,358,-1.2649667093911123,0.13697669032111714
2011-09-02,0.0061725888526751906,356,-1.2345875945575004,0.14399477996554477
2011-09-05,-0.025649827414464022,356,-1.1953957614222135,0.11465151129638085
2011-09-06,0.01202805406735269,355,-1.181253653249512,0.12805859994051016
2011-09-07,0.006049852857158401,359,-1.128711277930332,0.1348831884844024
2011-09-08,0.016710109134647603,355,-1.2221679244961492,0.15384721041905358
2011-09-09,-0.014144898679876738,356,-1.2392466539744336,0.13752615853561756
2011-09-13,0.0009193927349981663,357,-1.1831651586685616,0.1385719918216457
2011-09-14,0.0021991614218378913,359,-1.1007232085457297,0.14107589542204502
2011-09-15,0.02105699545729028,357,-1.1481431927352408,0.16510352536837059
2011-09-16,-0.008038382581368856,356,-1.2110189559035782,0.15573797748455798
2011-09-19,-0.028069522296179594,360,-1.1443731333539247,0.12329696455701367
2011-09-20,0.029764146068000697,361,-1.111873407614996,0.15673093948783046
2011-09-21,0.008910173135858877,364,-1.150789280542805,0.1670376124302717
2011-09-22,0.013115314953357932,363,-1.2966481796370308,0.18234367827970943
2011-09-23,-0.0029114949970589638,363,-1.258049379453453,0.17890129057559379
2011-09-26,0.020860262275380518,362,-1.2171840015611173,0.20349348069378537
2011-09-27,0.039399771231972455,362,-1.1614321173019713,0.25091084851229084
2011-09-28,0.005525391818663297,364,-1.186581467501524,0.2578226210805379
2011-09-29,0.0014524604570234937,363,-1.1970342109980987,0.2596495586996068
2011-09-30,9.931154916079717e-07,362,-1.159531179409307,0.2596508096770975
2011-10-10,-0.03643910153762156,361,-1.0843420397222128,0.21375026592132662
2011-10-11,-0.01244508763318882,365,-1.0740459394694382,0.19864503749712936
2011-10-12,0.005169541564525128,365,-1.167190645819432,0.2048414828395826
2011-10-13,-0.0031377464088719696,365,-1.3203047975059172,0.20106099580354275
2011-10-14,0.03652528412683975,362,-1.3565813115616456,0.24493008992893217
2011-10-17,0.004350128105284515,363,-1.2318555562326536,0.25034569530224626
2011-10-18,0.02971483708810551,364,-1.266470297664626,0.2874995139419665
2011-10-19,0.02222451855782394,367,-1.273307784292815,0.31611357078275915
2011-10-20,-0.01984507699672197,368,-1.2468692443577616,0.28999519563414466
2011-10-21,-0.029676401831422325,369,-1.2170328933790722,0.2517127798479015
2011-10-24,-0.008634411147374305,371,-1.148321529774999,0.24090497706827185
2011-10-25,-0.001402240218050417,370,-1.282694629972618,0.23916493020264773
2011-10-26,-0.024555964803410782,368,-1.4471119639338277,0.20873603979097055
2011-10-27,-0.012165041259611563,371,-1.536189094717052,0.19403171599493385
2011-10-28,-0.0010355518350510856,371,-1.463245735911547,0.19279523426032608
2011-10-31,-0.024199347792322568,371,-1.5499385323460226,0.16393036754143564
2011-11-01,-0.0008636930877747688,373,-1.5352544459465503,0.1629250889283389
2011-11-02,-0.005164785111114761,372,-1.5196072861137835,0.15691883074369994
2011-11-03,0.001214154108434153,371,-1.5592032235799693,0.15832350849517218
2011-11-04,0.012937963275527974,371,-1.5372856307780352,0.17330985550926337
2011-11-07,-0.02083529138021696,362,-1.418927168895003,0.14886360279044752
2011-11-08,0.01703938632365202,363,-1.3853308844520933,0.1684395335515767
2011-11-09,-0.0010729876036004477,363,-1.3863455133178355,0.1671858124165193
2011-11-10,-0.024893428088020295,362,-1.4113829330961298,0.13813055632977123
2011-11-11,-0.006637401775036629,361,-1.529654019398376,0.13057632655496465
2011-11-14,0.026413385799895776,362,-1.4426287185210904,0.16043867524448996
2011-11-15,-0.00038795244548922266,360,-1.4863475842761027,0.1599884802225886
2011-11-16,0.03064947962567957,367,-1.4512802190226144,0.19554152351319387
2011-11-17,0.00047100011935724876,366,-1.4672714100802924,0.19610462371346515
2011-11-18,0.002733665731942185,365,-1.429451870913995,0.19937437393512814
2011-11-21,0.005732309811986911,367,-1.422927756148309,0.2062495594270819
2011-11-22,0.0018030153561500888,369,-1.4100474755822872,0.20842444590607823
2011-11-23,0.009477746402749784,370,-1.4091019777399878,0.21987758635125942
2011-11-24,0.0004953481599008594,370,-1.4851310122728045,0.22048185046896274
2011-11-25,-0.016325020758541503,370,-1.439160371150508,0.20055745892463372
2011-11-28,0.04665862575059525,368,-1.4004935429996954,0.2565738200926837
2011-11-29,-0.021676357391323044,371,-1.4757346644564033,0.22933587687977464
2011-11-30,0.021664708947256847,369,-1.4394885307628915,0.2559690808507957
2011-12-01,0.03599279800430572,371,-1.4792089531184254,0.30117492227751197
2011-12-02,-0.004108621911760221,371,-1.458465624796779,0.2958288864808096
2011-12-05,-0.0032942885288207977,372,-1.4637541170546229,0.29156005224476145
2011-12-06,0.00029439877707345037,373,-1.5699297344608034,0.29194028594465915
2011-12-07,0.011757251002308336,374,-1.5677887924561962,0.3071299521665045
2011-12-08,0.017335694525792485,373,-1.4697521288771767,0.32978995772277675
2011-12-09,0.038797694041383085,372,-1.4212797489636777,0.38138274164180874
2011-12-12,0.02191145671037462,373,-1.5384417668358572,0.41165084978575184
2011-12-13,0.031649837654730534,375,-1.6121546165361922,0.4563293700066333
2011-12-14,-0.031131326817764638,376,-1.6040346243812404,0.4109919044346475
2011-12-15,-0.0030609458830216617,374,-1.5539031920125868,0.4066729345737914
2011-12-16,0.004509692486620695,373,-1.5748204300416473,0.4130165969379713
2011-12-19,0.028971280622108426,374,-1.4968621339886734,0.4539534972915582
2011-12-20,0.014496361611531216,375,-1.5008819443008954,0.47503053295464714
2011-12-21,-0.009874415223310454,375,-1.5062774371783887,0.46046546900519214
2011-12-22,0.008277753767780106,374,-1.5063068429644286,0.4725548425439625
2011-12-23,0.03106782140846494,375,-1.462410350623073,0.5183039134062886
2011-12-26,0.004386255800935001,372,-1.5179084914750018,0.5249635827540493
2011-12-27,-0.002153496857491133,377,-1.616224597555077,0.5216795784708002
2011-12-28,-0.015625375370444596,374,-1.5483925935287082,0.49790276386365395
2011-12-29,0.02714682804187845,373,-1.6036375629448882,0.538566072617715
2011-12-30,0.04544293705430359,375,-1.5877377779386543,0.608483033809569
2012-01-04,-0.009555322054623573,378,-1.5865209650890058,0.5931134604021207
2012-01-05,-0.048620517570380536,377,-1.5377999862463776,0.5156554594090297
2012-01-06,-0.04574581907909914,380,-1.4981356362681537,0.44632055897665524
2012-01-09,-0.004455707448402359,379,-1.548867563683208,0.4398761776892455
2012-01-10,0.0015625714592315118,381,-1.5631599211175597,0.4421260871093302
2012-01-11,0.04443125258331995,382,-1.508690713829615,0.5062015555426798
2012-01-12,0.031951115851057116,378,-1.499701234275805,0.5543263759388661
2012-01-13,-0.05446599244427107,378,-1.5243006495412827,0.4696684472910486
2012-01-16,0.02536246219550544,372,-1.5386171023939337,0.5069428577253952
2012-01-17,-0.009955594285554861,381,-1.5481041222033367,0.4919403460223666
2012-01-18,-0.01274052386666975,384,-1.5546344049978735,0.47293224443622095
2012-01-19,0.0040143754807745605,385,-1.5256945590192803,0.4788451475231281
2012-01-20,0.0012560210183396757,383,-1.5628459079518504,0.48070260811128684
2012-01-30,0.00415281668738945,385,-1.6050259098586797,0.4868516946113124
2012-01-31,-0.02196628323224044,384,-1.6151795439504868,0.45419108916314355
2012-02-01,-0.023268961356277214,385,-1.6058411358274778,0.4203535729047636
2012-02-02,-0.011665912018037133,384,-1.5922529935669862,0.40378385308875187
2012-02-03,0.016048692083497077,383,-1.5857428674366858,0.4263127478987583
2012-02-06,-0.027431745073026703,384,-1.4571018578820691,0.38718650020399137
2012-02-07,-0.010259294645843362,384,-1.4519948049001838,0.3729549451696623
2012-02-08,-0.009356238108817416,383,-1.5344424044099982,0.36010925178997644
2012-02-09,-0.009126762286084875,385,-1.5266836029472237,0.3476958579657845
2012-02-10,-0.003622678180155781,385,-1.5072605478913823,0.3428135895876454
2012-02-13,-0.016238528419529913,387,-1.4532750736319329,0.32100827295099554
2012-02-14,0.0008297833092227717,387,-1.4267169329117588,0.32210442356723545
2012-02-15,0.002997382796687523,387,-1.445911583555453,0.3260672766218604
2012-02-16,-0.003948721260904661,387,-1.4905642171284692,0.3208310065732738
2012-02-17,-0.011795748149566021,386,-1.456465648295468,0.3052508166715977
2012-02-20,-0.02069394101688126,385,-1.3798707919419193,0.27824003325915947
2012-02-21,-0.0023092555580743364,387,-1.4378808305878885,0.2752882503578027
2012-02-22,-0.014270233467868099,388,-1.4300234930102678,0.2570895892863678
2012-02-23,-0.0009507495788964856,388,-1.5043062228123398,0.25589441188871853
2012-02-24,0.010557468075252523,387,-1.4579029843402243,0.26915347704812165
2012-02-27,0.013133976703006218,387,-1.4811659085923563,0.2858225092482112
2012-02-28,-0.008050019952652514,387,-1.5174282597436068,0.2754716123931933
2012-02-29,-0.01890497471723462,390,-1.4956809005953422,0.25135885380834955
2012-03-01,-0.0016690496948949462,391,-1.4583531068938804,0.2492702736951966
2012-03-02,0.006120259265569358,391,-1.4228535508720366,0.25691613166298
2012-03-05,0.005469463105889646,390,-1.468320274075709,0.26379078807230805
2012-03-06,-0.011705720358708689,391,-1.4783772344144288,0.2489972065152215
2012-03-07,-0.014005592543668663,390,-1.4717887890180565,0.231504260552589
2012-03-08,-0.006251499103442782,391,-1.4824964029541514,0.22380551277185856
2012-03-09,-0.010213848847303189,387,-1.442925142789498,0.21130574824591042
2012-03-12,0.04636367416889599,390,-1.4774007002042184,0.2674663332764946
2012-03-13,0.010137628955022479,391,-1.501097177702831,0.2803154366762346
2012-03-14,-0.025362180581551607,393,-1.4843485519694697,0.2478438453699039
2012-03-15,-0.012373677321610209,390,-1.5331587355836993,0.23240342827953953
2012-03-16,0.023086655902865745,388,-1.4478857750787384,0.26085550216174136
2012-03-19,-0.0033888422023677324,390,-1.5008100553274293,0.25658266182492806
2012-03-20,0.005849299522120617,387,-1.488601619324246,0.2639327901882458
2012-03-21,0.0215892150839387,387,-1.4612240413890507,0.29122010704726264
2012-03-22,0.003589818012387753,389,-1.465774948953177,0.2958553522454981
2012-03-23,0.0033460115979420065,387,-1.4359357743567525,0.30019129928336685
2012-03-26,0.04887629113072643,388,-1.3811008020221525,0.36373982775277813
2012-03-27,0.018856488043806272,390,-1.4402923446814917,0.3894551715096608
2012-03-28,0.0005524033890254046,389,-1.3725790167128658,0.3902227112553016
2012-03-29,-0.030659148306214017,388,-1.4717320439213157,0.3475996669722585
2012-03-30,-0.006897105553130037,383,-1.433645785313894,0.338305129825788
2012-04-05,0.011596695497202334,387,-1.4214961358422973,0.35382504689872163
2012-04-06,-0.014820362004700539,384,-1.421902623820696,0.33376086961265194
2012-04-09,-0.006347124851128483,387,-1.4355945621841872,0.32529532285167084
2012-04-10,-0.020962449135176024,383,-1.4222075217932424,0.29751388705730597
2012-04-11,-0.005945202473372323,388,-1.4517440881009467,0.2897999042867381
2012-04-12,-0.003320700958585758,384,-1.446680971094793,0.28551686450818936
2012-04-13,0.014835710018948237,385,-1.5094074491972187,0.30458841993450037
2012-04-16,-0.020621924763032796,383,-1.485036944546117,0.27768529569188716
2012-04-17,0.001018528440946188,382,-1.4780682571977457,0.2789866545041282
2012-04-18,-0.005437888187695245,378,-1.4369733684969914,0.2720316680833803
2012-04-19,0.01511717541112759,380,-1.487325425318829,0.2912611939383061
2012-04-20,0.003610427914689948,371,-1.4813527782237177,0.2959231993980569
2012-04-23,-0.018816379584040456,381,-1.5002920357572913,0.27153861656641887
2012-04-24,0.010910104984455554,389,-1.5145422261022454,0.2854112363649479
2012-04-25,0.01023189197384273,387,-1.5096420717113814,0.29856342527739765
2012-04-26,-0.010977399485224987,385,-1.5609171140128293,0.2843085758012256
2012-04-27,-0.0054496984496329864,373,-1.51834942843029,0.2773094813468313
2012-05-02,-0.00700012003635846,390,-1.4905746120523378,0.2683681616538247
