trade_date,portfolio_return,n_stocks,avg_factor,cum_return
2011-01-20,-0.019158708790164965,314,1.4787152683654312,-0.07391450418346235
2011-01-21,-0.016460516155705096,315,1.4662752203640388,-0.08915834944891465
2011-01-24,0.01693485795366537,315,1.3987465194199997,-0.07373337547854986
2011-01-25,0.016286212788865675,317,1.4379741086672018,-0.05864800013236915
2011-01-26,0.010570578878163796,316,1.5810528417711713,-0.0486973645656511
2011-01-27,0.01255408779837294,316,1.5452517928917782,-0.036754627757584646
2011-01-28,0.0013902966300007454,317,1.4605890388418936,-0.035415430962692174
2011-01-31,-0.006288812523141297,316,1.460215088408387,-0.041481522480082855
2011-02-01,0.02799437842184556,320,1.4503915586574805,-0.014648393496059064
2011-02-09,0.010919510626539668,320,1.5233296422602733,-0.0038888361579614283
2011-02-10,0.0175287247639525,319,1.4493867954672413,0.013571722267325947
2011-02-11,-0.00010610641404308499,317,1.4512694668431865,0.013464175806500611
2011-02-14,0.01859971298642448,317,1.4330848307944584,0.03231431859852463
2011-02-15,0.0046127359223218966,317,1.431286562327882,0.03707611193905125
2011-02-16,-0.009337152594689532,317,1.4040603523764212,0.027392774029568967
2011-02-17,0.02007294695686605,320,1.4447840541472274,0.04801557468653206
2011-02-18,-0.025112706069874424,317,1.4420036015533695,0.021697067602778786
2011-02-21,0.012103051041964564,317,1.4162405686051605,0.034062719361400706
2011-02-22,0.003933136805150803,318,1.4456021283680995,0.03812982950175536
2011-02-23,-0.0003227456662814706,318,1.4037249142826416,0.03779477759824612
2011-02-24,0.010267202655315121,321,1.3818455558146359,0.048450026894475196
2011-02-25,0.0018999577161307223,318,1.4407781084371702,0.05044203761305077
2011-02-28,-0.0062040523276065615,317,1.442084658346327,0.04392504024458166
2011-03-01,-0.018201151131070632,321,1.4263419157132302,0.024924402817581015
2011-03-02,0.011269168078415681,322,1.4050368645703075,0.03647444818060208
2011-03-03,0.0112231334356649,322,1.3967657446447832,0.04810693921519027
2011-03-04,0.004515161613883978,321,1.4054829604270012,0.05283931143437992
2011-03-07,0.004508865065031892,320,1.4197169703974442,0.05758642182479856
2011-03-08,-0.0040771316587478595,321,1.3784924894226203,0.05327450274251477
2011-03-09,0.000388813576827435,322,1.3912232947126275,0.05368403016930734
2011-03-10,0.009106560937955279,321,1.4023600288167946,0.06327946799939443
2011-03-11,-0.012422710119829025,320,1.4121765361551408,0.050070655392072005
2011-03-14,0.009094227635875831,320,1.3745553032231141,0.05962023696596086
2011-03-15,-0.018573693782006892,321,1.3918264384317856,0.039939175159337426
2011-03-16,0.004918769605997087,321,1.3623240473956564,0.0450543963661969
2011-03-17,-0.0045868294166608575,322,1.382047094142557,0.040260910118933735
2011-03-18,-0.0004411718504526192,317,1.4172028776864938,0.039801976288262875
2011-03-21,0.009781929719538934,318,1.4105411685834686,0.049973246142552386
2011-03-22,0.0005094117426409511,320,1.4354319922847096,0.050508114843596186
2011-03-23,0.004150769865155423,323,1.4427425278382018,0.05486853226979038
2011-03-24,-0.006261158866929715,325,1.3792245930126616,0.048263832805524265
2011-03-25,-0.02066416634891926,322,1.358056040610164,0.02660233458687533
2011-03-28,-0.009249287026228105,321,1.374786126323409,0.017106994932485575
2011-03-29,-0.010589552203479017,322,1.3558408290594686,0.0063362873131243
2011-03-30,0.011294816504103578,323,1.3542829912772643,0.017702671019746985
2011-03-31,-0.000931972887813785,323,1.379365947277147,0.016754199722500918
2011-04-01,0.007733041392350113,322,1.3795188072579425,0.02461680203480099
2011-04-06,0.0127962272867385,321,1.372180522496458,0.03772803151544957
2011-04-07,-0.008347956825876298,322,1.379190181318708,0.029065122711356972
2011-04-08,0.0020615994638485905,315,1.419339296680188,0.031186642816604104
2011-04-11,0.010178028508239729,324,1.4148450306445077,0.04168208986450761
2011-04-12,-0.003139237820159154,321,1.3727170413873897,0.03841200205142248
2011-04-13,-0.0017879782874767268,324,1.3922701373235575,0.03655534393829929
2011-04-14,0.0004126062141682695,326,1.393786586823974,0.036983033114537545
2011-04-15,-0.010354898827017308,315,1.3693270364428876,0.026245178721302942
2011-04-18,0.006398657247987074,319,1.3894789117521216,0.0328117698723398
2011-04-19,0.006761110584084374,320,1.3979504312191458,0.03979472446099064
2011-04-20,-0.006142907930864367,317,1.3585850563145236,0.03340736120162835
2011-04-21,-0.02437187112282979,318,1.3657454788993897,0.008221290177038654
2011-04-22,-0.017051994365507608,311,1.3511955522242578,-0.00897089358224501
2011-04-25,-0.013277279053066315,320,1.3686400683585582,-0.022129063577864483
2011-04-26,-0.029275424130916335,319,1.397241427798937,-0.05075664998691887
2011-04-27,0.01580077060561063,320,1.3974160312992088,-0.03575787356446081
2011-04-28,0.012776400725103707,318,1.3680741821203184,-0.02343832976109428
2011-04-29,-0.018891325228053715,318,1.4625239654687112,-0.04188687387882872
2011-05-03,0.003997498944145837,324,1.438147979199408,-0.0380568176687871
2011-05-04,0.004942830000842832,310,1.3519944782023463,-0.03330209604805423
2011-05-05,0.006534571613505754,321,1.3502692598123789,-0.0269851393660544
2011-05-06,0.006091455997622122,314,1.3659355384775727,-0.021058062157470303
2011-05-09,0.000597771985856163,320,1.3743686540588096,-0.020472878091248314
2011-05-10,-0.013687722339967852,313,1.37273151271278,-0.03388037336040317
2011-05-11,0.004436351628452498,320,1.3215913811520856,-0.02959432698148068
2011-05-12,-0.002066427284910963,320,1.3090114169022402,-0.03159959974163851
2011-05-13,-0.002637592199635424,318,1.3174675454371132,-0.03415384508348385
2011-05-16,0.0052848825887624054,323,1.3058102275254053,-0.029049461555942457
2011-05-17,-0.004154241109164911,326,1.303647668968581,-0.033083024197712585
2011-05-18,-0.006400230354266536,315,1.2766233868828771,-0.03927151557629793
2011-05-19,-0.03774049569176571,328,1.301541719745033,-0.07552988480364731
2011-05-20,0.002681207234566224,317,1.3167020138227612,-0.0730511888426425
2011-05-23,-0.015791084583615205,328,1.3431298939074559,-0.08768871592430993
2011-05-24,-0.010627427148406216,332,1.3692736978229345,-0.09738423763249326
2011-05-25,-0.02716307240070066,329,1.3806061594596548,-0.1219020549356955
2011-05-26,-0.007777076910058828,329,1.3197075160507163,-0.12873109018902518
2011-05-27,0.017810353227941802,326,1.2912569658555944,-0.11321348314876789
2011-05-30,0.008838532760276782,328,1.307083706597299,-0.10537559146820663
2011-05-31,-0.014743652200809103,331,1.3374386839148562,-0.11856562259795389
2011-06-01,0.018767054292735428,333,1.3744866122741297,-0.10202369578176629
2011-06-02,0.007256301830236815,332,1.3263462143337763,-0.09550770868195835
2011-06-03,0.004076856046068408,330,1.345816135067116,-0.09182022381547605
2011-06-07,-0.02265291391715169,332,1.3754770137020629,-0.11239314210668216
2011-06-08,-0.0002800654312388633,330,1.359270367092356,-0.1126417301041086
2011-06-09,-0.0013400166504584665,331,1.3444862443031458,-0.11383080496069109
2011-06-10,0.014857129493295304,328,1.3136568467845826,-0.10066487447702277
2011-06-13,-0.008299748174635059,331,1.3718816476589797,-0.10812912954346732
2011-06-14,-0.02356093059919532,334,1.4291771280637169,-0.1291424372257376
2011-06-15,-0.01330339483539189,332,1.374208388716509,-0.1407277992287107
2011-06-16,-0.012122644160451067,331,1.3410396800266877,-0.15114445035562873
2011-06-17,0.013597817556082777,332,1.3523280667049062,-0.13960186746009629
2011-06-20,0.0012448159223763218,330,1.4299840352281632,-0.13853083016512768
2011-06-21,0.01910750587344181,331,1.4912383110460525,-0.12207030294271881
2011-06-22,0.02543645859283752,335,1.3789736812761693,-0.09973888055609892
2011-06-23,0.015080792951478957,334,1.3985935198292827,-0.08616222901149884
2011-06-24,0.0028695135577156104,329,1.3930625953043927,-0.08353995913809464
2011-06-27,-0.01013765922647244,331,1.3735428467741604,-0.09283071872703164
2011-06-28,0.012069289419176841,330,1.3525447630025556,-0.08188183011916161
2011-06-29,0.005260813786898749,327,1.370676115124444,-0.07705178139305024
2011-06-30,0.024427338144083818,328,1.3814551862538693,-0.05450661316765848
2011-07-01,0.00783192243097603,333,1.3779601239208923,-0.04710158230298678
2011-07-04,0.004431841452771488,332,1.3432656926640576,-0.04287848759515678
2011-07-05,0.0002128560311838452,334,1.3734033888594004,-0.042674758508665644
2011-07-06,-0.0009255058114558988,335,1.3696532641310755,-0.0435607685831193
2011-07-07,0.009817448136820466,334,1.3665044771850359,-0.034170976032663614
2011-07-08,-0.01667285313036954,335,1.3783063949729137,-0.050274101498319235
2011-07-11,0.020439577360331872,333,1.3875652457859873,-0.030862105524783412
2011-07-12,0.012642878286917007,335,1.3581534907629338,-0.01860941308169417
2011-07-13,0.008548029770416384,334,1.3851607166894953,-0.010220457128310101
2011-07-14,-0.0007163098521563577,336,1.3553607052021468,-0.01092944596633183
2011-07-15,-0.012996487521241402,334,1.3610857023743057,-0.02378388907945772
2011-07-18,0.002330905512122719,333,1.3495082500705262,-0.021508421565489932
2011-07-19,-0.012841868844016458,337,1.3714686113089967,-0.0340740820807206
2011-07-20,0.005141306599394444,339,1.387951890060378,-0.029107960784396147
2011-07-21,-0.04225132126479153,342,1.3750966469170378,-0.07012943224672319
2011-07-22,0.004710458150237608,346,1.3858640016442014,-0.0657493158521838
2011-07-25,0.019599808380996373,348,1.362610235344187,-0.04743818146307188
2011-07-26,-0.0022153286538726625,351,1.4022805559679579,-0.049548418954261764
2011-07-27,-0.009545428411982228,348,1.3623054146432598,-0.05862088648018915
2011-07-28,0.005326795774812895,351,1.3737728955701818,-0.05360635219579468
2011-07-29,-0.003539606073168805,348,1.3609193305108778,-0.056956212899170855
2011-08-01,0.008844750796975878,349,1.4010323107146,-0.04861522561162779
2011-08-02,0.002011230182047134,351,1.40123362341714,-0.04670177183863777
2011-08-03,-0.024464960481392732,351,1.3945573395882778,-0.0700241753175872
2011-08-04,-0.05231947615577523,353,1.3678223730426207,-0.11868002330250615
2011-08-05,-0.0023800321646362554,350,1.3792232357538623,-0.12077759319438264
2011-08-08,0.015433718744386761,350,1.4030292681301682,-0.10720792185398198
2011-08-09,0.018573473804225544,353,1.4265373509138515,-0.09062567157791679
2011-08-10,0.012837053803654942,353,1.4434759128285668,-0.07895198439630002
2011-08-11,0.015847750194038314,354,1.3581493688329696,-0.06435544552829786
2011-08-12,-0.006166870326117714,351,1.3712003396257906,-0.07012544416706301
2011-08-15,-0.00047286467073106577,353,1.380339010528402,-0.07056514899272814
2011-08-16,-0.01878835821452427,353,1.3556322374584895,-0.08802770391051573
2011-08-17,-0.007051447133915447,353,1.3687222594630597,-0.09445842834398621
2011-08-18,-0.002155736072440378,353,1.3505883553048648,-0.09641053697509938
2011-08-19,0.022563566096372115,353,1.392702022216262,-0.07602233640215161
2011-08-22,0.002119696087190683,354,1.44472611732523,-0.07406378456397156
2011-08-23,0.014957573492268934,355,1.412900271007286,-0.06021402557243383
2011-08-24,0.004837123587875915,356,1.3808551877416604,-0.055668164667975306
2011-08-25,-0.007125245466404686,356,1.3792053496543986,-0.062396760796456396
2011-08-26,-0.010979349591649814,356,1.4366740711942863,-0.07269103453793535
2011-08-29,-0.0059149057112011065,357,1.4048842012676468,-0.07817597963379497
2011-08-30,-0.00407725468008866,358,1.4059103397504469,-0.08193449093505123
2011-08-31,-0.011916324466706246,355,1.4238969397026375,-0.09287445742276101
2011-09-01,-0.02624959219724904,358,1.4581498559056896,-0.11668613298712172
2011-09-02,-0.004759391470272484,356,1.4262865700814396,-0.12089016947135622
2011-09-05,0.02619507704758606,356,1.4567817562671002,-0.09786181972736807
2011-09-06,-0.010693508525747328,355,1.4750761601431965,-0.10750884204951572
2011-09-07,-0.0065021656845648465,359,1.5189665107327193,-0.11331196743051886
2011-09-08,-0.015463501510930594,355,1.4295952321415113,-0.1270232691618811
2011-09-09,0.01225125570778712,356,1.4190265450102608,-0.1163282080054352
2011-09-13,0.002080527916950332,357,1.445020536133954,-0.11448970417276905
2011-09-14,-3.42916006446816e-05,359,1.549505711305919,-0.11452006973820039
2011-09-15,-0.020606794849749394,357,1.5012048365812154,-0.13276697300467566
2011-09-16,0.006491909848763546,356,1.4164982484152646,-0.12713697437555171
2011-09-19,0.028447612538739602,360,1.5091293010386702,-0.1023061052231955
2011-09-20,-0.027831475452540708,361,1.5616449736853544,-0.1272902508195718
2011-09-21,-0.007432614849822838,364,1.493443483341476,-0.1337767662609154
2011-09-22,-0.013751674904542854,363,1.4302623365724485,-0.1456887865660571
2011-09-23,0.004084641320879238,363,1.4202867591586021,-0.14219923168277426
2011-09-26,-0.014960655046041976,362,1.4592595760279112,-0.15503249307579803
2011-09-27,-0.030516481283616594,362,1.4743014370617753,-0.18081792818611464
2011-09-28,-0.002548341871262165,364,1.4471242854809492,-0.18290548415990526
2011-09-29,-0.002908589256657267,363,1.4327051799534811,-0.18528207649035133
2011-09-30,-6.598054846460808e-05,362,1.525962311736502,-0.18533583202578852
2011-10-10,0.03683701478091193,361,1.5929775475509897,-0.15532603602864326
2011-10-11,0.014443367612458966,365,1.624761184836908,-0.14312609945433208
2011-10-12,-0.0027063954534989154,365,1.4706025857616174,-0.14544513908299073
2011-10-13,0.005112933111834498,365,1.3940863746834005,-0.14107585723872906
2011-10-14,-0.028023497960532846,362,1.3835449468282053,-0.16514591620165198
2011-10-17,-0.0031368271454488184,363,1.4552924084866425,-0.1677647091541995
2011-10-18,-0.02957311457378272,364,1.4209694096598766,-0.19237649876272778
2011-10-19,-0.014101602791836643,367,1.4072460135613751,-0.20376528458252818
2011-10-20,0.017039072430309346,368,1.400464973991676,-0.19019818359500318
2011-10-21,0.026196717704491713,369,1.4427402267400604,-0.16898403401405682
2011-10-24,0.00895413073806902,371,1.518604649141838,-0.161543008409196
2011-10-25,-0.0008982205109254366,370,1.3815085760357806,-0.16229612767657176
2011-10-26,0.0206535453033655,368,1.342208927157088,-0.14499457279873507
2011-10-27,0.009717273249200919,371,1.3414154455116305,-0.13668625143307056
2011-10-28,0.001452905128346185,371,1.3508027867247343,-0.1354319384604058
2011-10-31,0.020141239682749525,371,1.3475719846000562,-0.1180184659108866
2011-11-01,0.0055073042785472835,373,1.344685516293622,-0.11316112523459798
2011-11-02,0.006816876848703566,372,1.375399011578775,-0.10711565384067934
2011-11-03,-0.0013494448545139889,371,1.3742160334636653,-0.10832055202728008
2011-11-04,-0.011198834564630571,371,0.8761685406567825,-0.11830632264980767
2011-11-07,0.019376299840819275,362,0.7683085492497294,-0.10122236158971576
2011-11-08,-0.011504887548947226,363,0.701943726007511,-0.11156269725113444
2011-11-09,-0.0009170141067739284,363,0.6969695212546843,-0.11237740679073926
2011-11-10,0.023981622727240748,362,0.6830472740014701,-0.09109077663621978
2011-11-11,0.0028047295819614163,361,0.6847945316895024,-0.08854153205013393
2011-11-14,-0.02675232638540516,362,0.692308098750283,-0.1129251664714701
2011-11-15,0.0003716567346916178,360,0.7496603094611557,-0.11259547913541379
2011-11-16,-0.02956152334977476,367,0.7308604523715421,-0.13882850859964802
2011-11-17,0.0016249079083182063,366,0.7892525604020099,-0.13742918423285344
2011-11-18,-0.0008878534794890568,365,0.7940168563441588,-0.138195020732938
2011-11-21,-0.005854577831932106,367,0.8043490381316971,-0.14324052506000362
2011-11-22,-0.0009514907696518222,369,0.806424074728322,-0.14405572379222076
2011-11-23,-0.007532133765283882,370,0.8379639903483501,-0.15050281057624681
2011-11-24,0.0028899180912711556,370,0.9242962518451491,-0.14804783328004711
2011-11-25,0.016140217215074946,370,0.8593778673431852,-0.1342971402523334
2011-11-28,-0.04768472697501314,368,0.8051655825395517,-0.17557794476088895
2011-11-29,0.019669819202071826,371,0.916223642569874,-0.1593617119881351
2011-11-30,-0.02214041199233127,369,0.8098369843842158,-0.1779737900212458
2011-12-01,-0.030212559166042843,371,0.8115788930132352,-0.20280930552626686
2011-12-02,0.0015052233664073563,371,0.7126598627920746,-0.20160935546546244
2011-12-05,0.0031364930654296337,372,0.7761368470353694,-0.19910520874537596
2011-12-06,0.002807763164069608,373,1.0163768543407246,-0.19685648585219606
2011-12-07,-0.008509113701387957,374,0.9932491864641292,-0.203690525332612
2011-12-08,-0.012798001129318736,373,0.8786583156229053,-0.21388169488869246
2011-12-09,-0.03311263768722617,372,0.7889780517893509,-0.2399121455051395
2011-12-12,-0.016733914907358406,373,0.9725748091495855,-0.25263139098437315
2011-12-13,-0.02078127256856009,375,1.1288085571467485,-0.26816266175751247
2011-12-14,0.02931481720771357,376,1.0737505623896106,-0.24670898396115426
2011-12-15,0.0030498375378701205,374,1.0064409019188498,-0.24441156874349879
2011-12-16,-0.006894519954324222,373,1.0431918269321239,-0.2496209882600533
2011-12-19,-0.023992431452200595,374,0.827357460769251,-0.26762440526239406
2011-12-20,-0.014058558577017056,375,0.8491064488750683,-0.2779205504613904
2011-12-21,0.008695685987334069,375,0.8889342964034443,-0.27164157431029556
2011-12-22,-0.011564845910573066,374,0.9475321353305117,-0.2800649272710646
2011-12-23,-0.028630279809842826,375,0.8034097700210934,-0.3006768698482135
2011-12-26,-0.005845153923441326,372,0.911937717844523,-0.3047645211861735
2011-12-27,0.0024498266932408575,377,1.1631041908233966,-0.3030613147520872
2011-12-28,0.01687999086357613,374,1.2080660345213259,-0.2912969961126296
2011-12-29,-0.02513459338634635,373,1.1317007665086967,-0.3091099579470209
2011-12-30,-0.040868613672131654,375,1.1874389602203974,-0.33734567616560696
2012-01-04,0.0038104609251820637,378,1.0917052370452438,-0.33482065775773306
2012-01-05,0.03894001853447283,377,1.1959714810183286,-0.3089185618420708
2012-01-06,0.03657011374376054,380,1.141324979228623,-0.2836456350424337
2012-01-09,-0.00012925709447683654,379,1.1013823159144518,-0.2837382289262639
2012-01-10,-0.004963653719499532,381,0.9284770722719419,-0.28729350433038936
2012-01-11,-0.03569865865425217,382,0.882830409505525,-0.312736170239967
2012-01-12,-0.030802550323992282,378,0.848360428382648,-0.33390564894201014
2012-01-13,0.0555903704201495,378,0.8779989447012004,-0.2968772172319274
2012-01-16,-0.027811816338300627,372,0.9152861215619473,-0.3164323389295479
2012-01-17,0.010218104920379575,381,1.1949373243521066,-0.3094475728485516
2012-01-18,0.012100609113237813,384,0.908855788859344,-0.3010914678553943
2012-01-19,-0.004992290190000368,385,0.9308445659234973,-0.3045806220641274
2012-01-20,-0.0011325531602355793,383,1.0195903670817499,-0.3053682214782977
2012-01-30,-0.007023248948181117,385,1.0794108623947059,-0.31024679338617334
2012-01-31,0.019538975918140362,384,1.1534662731893652,-0.2967697220926857
2012-02-01,0.016550040781044738,385,1.1740851929079692,-0.28513123231485415
2012-02-02,0.007537091090334933,384,1.1123556597671722,-0.2797432012951757
2012-02-03,-0.016019726170891934,383,0.9955510923936557,-0.2912815179831503
2012-02-06,0.02717495978397753,384,0.8669462816239512,-0.2720221217361809
2012-02-07,0.0060194040313998505,384,0.8343002453894034,-0.26764012876098975
2012-02-08,0.0034579229698286657,383,0.9038028569917703,-0.26510768474005164
2012-02-09,0.012340242192098578,385,0.9449845747341385,-0.25603893558463175
2012-02-10,5.178764031715322e-05,385,0.8901282036499208,-0.2560004075966178
2012-02-13,0.017382975047503805,387,0.8254799839901302,-0.24306748124651678
2012-02-14,-0.00019113141074314808,387,0.7915555529022608,-0.24321215482666347
2012-02-15,-0.004898479192049889,387,0.8722204517460482,-0.24691926433904132
2012-02-16,0.001442380022071128,387,0.8880133520216568,-0.2458330357309173
2012-02-17,0.012810502570040095,386,0.8115572500412035,-0.2361717778969089
2012-02-20,0.020289019541149915,385,0.7471948195980818,-0.22067445217257753
2012-02-21,0.0021632662341323945,387,0.7843904706481317,-0.21898856352956575
2012-02-22,0.014081119271784313,388,0.7660750110764508,-0.20799104833999804
2012-02-23,0.0007771224458209482,388,0.8912681998082015,-0.20737556040637206
2012-02-24,-0.00596118398708782,387,0.8173621680375805,-0.21210054052345206
2012-02-27,-0.013933878206815508,387,0.885924898090911,-0.22307903563101406
2012-02-28,0.006553038934347095,387,0.9617844566423613,-0.2179878423025936
2012-02-29,0.01969016637575739,390,0.8490161344654946,-0.20258989280966666
2012-03-01,0.001293574048224864,391,0.7908623406430187,-0.20155838378921298
2012-03-02,-0.008556093627572994,391,0.7526038584471613,-0.20838992501366316
2012-03-05,-0.004108657362754586,390,0.8224598430655007,-0.2116423795766864
2012-03-06,0.014793297202427481,391,0.8145257642334186,-0.19997997099596587
2012-03-07,0.015065970816263737,390,0.7883163885603479,-0.1879268925865647
2012-03-08,0.00524919790915859,391,0.8023585642721714,-0.18366416012904607
2012-03-09,0.009442199700920556,387,0.843632140682253,-0.17595615410596577
2012-03-12,-0.04612279838231732,390,0.8407476733905352,-0.21396336226832569
2012-03-13,-0.011217677144510559,391,0.8674673344975365,-0.22278086749415626
2012-03-14,0.026909821934062467,393,0.8443528360167581,-0.20186603903467748
2012-03-15,0.013984540906808141,390,0.9620140988884816,-0.19070450200844502
2012-03-16,-0.023147228778396402,388,0.767559333588653,-0.20943745004978176
2012-03-19,0.0015950181748991816,390,0.7621603917316584,-0.20817648841421654
2012-03-20,-0.004184848281466288,387,0.7847125693151132,-0.21149014967590085
2012-03-21,-0.021106345131561566,387,0.7803519978243718,-0.22813271071647734
2012-03-22,-0.0003194520659377863,389,0.767481520955786,-0.22837928531666873
2012-03-23,-0.0029563756562295904,387,0.725282583786087,-0.23066048601340106
2012-03-26,-0.048973978720718514,388,0.7155667166708058,-0.26833810300038863
2012-03-27,-0.020337110056202697,390,0.801083316366304,-0.2832179915235997
2012-03-28,-0.005322912324532775,389,0.7294029289670819,-0.2870333593105221
2012-03-29,0.03234338916753171,388,0.7730112995480252,-0.2639736017872345
2012-03-30,0.006662172749460878,383,0.7821994729618832,-0.25907006677417754
2012-04-05,-0.011656612085327712,387,0.7410842510103648,-0.26770679958819876
2012-04-06,0.011020350451004957,384,0.7254104024443592,-0.25963667188677275
2012-04-09,0.005009283228213797,387,0.7096751342907126,-0.25592798228447056
2012-04-10,0.020408092379530698,383,0.7771625669478478,-0.24074289180990827
2012-04-11,0.006641536072839344,388,0.7427947608585014,-0.23570025833730412
2012-04-12,0.0020276494178765384,384,0.759639868676596,-0.2341505264110385
2012-04-13,-0.012322395989005388,385,0.8042215133198084,-0.24358762689257307
2012-04-16,0.024708849476267676,383,0.7808768234499268,-0.22489754742347523
2012-04-17,-0.002626537727532933,382,0.7785916154114082,-0.22693338325787082
2012-04-18,0.007995585168656592,378,0.7198182542203457,-0.22075226328266395
2012-04-19,-0.015271523033586006,380,0.8083764900465843,-0.23265256304281257
2012-04-20,-0.006453160541471424,371,0.7969234348496569,-0.23760437924458389
2012-04-23,0.018170632434218487,381,0.8015978321393201,-0.22375116865037936
2012-04-24,-0.006216455968448208,389,0.8124246602196167,-0.2285766853310237
2012-04-25,-0.006347099334925586,387,0.7839698728804332,-0.23347298573850528
2012-04-26,0.01443992246884309,385,0.8109552239160688,-0.22240439508229548
2012-04-27,0.0033198671455494334,373,0.8116940537077217,-0.21982288098100555
2012-05-02,0.009350574400421252,390,0.798422875397328,-0.21252777678411217
2012-05-03,0.005941164474591316,390,0.8577931221490841,-0.2078492747868146
2012-05-04,-0.0011422968973114358,392,0.82948857173414,-0.2087541461024287
2012-05-07,-0.017998137096775203,392,0.8320919787982465,-0.22299509745813217
2012-05-08,0.0026092300651705787,386,0.8314998299204956,-0.220967712905635
2012-05-09,-0.007133330746038587,391,0.8321521954378445,-0.226524807871322
